timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
84,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,29.7326,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,2.1191,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,1.2334,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,21.6310,5.1655,4.2027,8.7858,0.0000,9.5339,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,44.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,29.8300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
85,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,19.8203,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.8905,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.8191,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,21.6310,0.0000,0.0000,8.7858,0.0000,9.5339,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,9.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.3400,44.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,29.8300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
86,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,9.9124,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.4095,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,21.6310,0.0000,0.0000,8.7858,0.0000,9.5339,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,44.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,29.8300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
87,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,21.6310,0.0000,0.0000,8.7858,0.0000,19.9406,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,8.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,44.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,29.8300,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
88,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,21.6310,0.0000,0.0000,8.7858,0.0000,19.9406,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,44.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
89,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,7.2118,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.6600,44.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
90,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,37.1643,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,7.2118,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,44.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
91,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,36.1343,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.6600,46.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
92,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,65.1334,0.0000,23.4494,37.9002,48.4816,0.0000,36.1343,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.6600,46.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
93,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,62.8320,0.0000,23.4494,37.9002,48.4816,0.0000,36.1343,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,46.6700,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
94,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,60.5262,0.0000,23.4494,37.9002,48.4816,0.0000,28.9048,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.3400,46.6700,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
95,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,58.2247,0.0000,23.4494,37.9002,48.4816,0.0000,18.5854,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,46.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
96,63EnBRPL2024/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,55.9189,0.0000,23.4494,37.9002,48.4816,0.0000,9.2895,6.8695,8.3660,0.0000,32.1389,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,18.5123,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.1669,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.0000,44.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.4236,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
